	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13
1835	-0.1	-1.6	-0.8	0.1	0.3	-0.2	-0.9	-0.2	-0.4	-0.1	0.6	0.6	-0.2
1836	-0.2	-1.4	-1	0.1	0.1	-0.1	-0.9	-0.1	-0.3	0.3	1.1	0.9	-0.4
1837	-0.6	-1.4	-0.7	-0.2	0.4	-0.2	-1	-0.7	-0.2	0.2	0.8	1.1	-0.8
1838	-0.1	-1.3	-1.1	0.2	0.2	0	-0.9	-0.2	-0.4	0	0.8	0.4	-0.2
1839	-0.3	-1.3	-1.3	-0.2	0.6	-0.1	-1.1	-0.7	-0.2	0.5	1.1	1.3	-0.9
1840	-0.3	-1.5	-0.8	0	0.2	0	-1	-0.2	-0.4	0.4	0.8	1	-0.4
1841	-0.2	-1.4	-0.8	0.4	0.3	0	-0.9	-0.3	-0.3	-0.1	0.5	0.6	-0.4
1842	-0.2	-1.3	-0.8	0.3	0.3	0.1	-0.8	-0.5	-0.3	0	0.6	0.8	-0.6
1843	-0.1	-1.3	-0.5	-1.1	-0.4	-0.5	-1.1	0	-0.1	1.1	1	0.5	-0.5
1844	-0.3	-1.4	-0.8	-0.3	8.88E-16	-8.88E-16	-1.1	-0.4	-0.2	0.5	0.8	1	-0.5
1845	-0.2	-1.6	-0.9	-0.1	0	-0.1	-0.8	-0.2	-0.2	-0.1	1	1.2	-0.5
1846	-0.2	-1.4	-1	-0.4	0.1	0	-0.9	-0.2	0	0.4	1.1	0.9	-0.4
1847	-0.1	-1.4	-0.7	0	-0.1	0	-1	-0.4	-0.1	0.2	0.8	0.8	-0.4
1848	-0.3	-1.2	-0.9	-1.6	-1.9	-0.8	-1	0.3	1	3	0.9	1.2	-0.6
1849	-8.88E-16	-1.4	-1.2	-0.8	0	-0.2	-0.9	0.2	-0.1	0.8	1.6	0.3	-0.3
1850	-0.1	-1.2	-1.2	-0.8	-0.2	-0.1	-1	-0.3	0	0.6	1	0.8	-0.2
1851	-0.1	-1.3	-0.7	0.4	0	0.3	-1.1	-0.8	0	-0.2	0.3	0.4	-0.1
1852	-8.88E-16	-1.1	-1.4	-1.1	-0.3	-0.1	-1	-0.2	-0.4	0.9	1.7	0.9	-8.88E-16
1853	-0.3	-1.6	-1	0.2	0	-0.2	-1.2	-0.4	0	0.4	1.1	0.6	-0.4
1854	-0.3	-1.1	-1.3	-0.4	0.1	-8.88E-16	-0.9	-0.5	-0.3	0.4	1.4	0.6	-0.3
1855	-0.3	-1.2	-0.6	0.5	0.3	0.1	-0.9	-0.3	-0.4	-0.2	0.5	0.7	-0.4
1856	-0.3	-1.6	-1.1	-0.1	0.1	0.3	-1	-0.4	-0.5	0.2	1	1.5	-0.4
1857	-0.1	-1.4	-0.6	0.6	0.3	0	-0.8	-0.3	-0.3	-0.2	0.5	0.6	-0.4
1858	-0.2	-1.2	-0.5	0.4	0.2	-0.1	-1	-0.5	0	-0.2	0.5	0.5	-0.1
1859	8.88E-16	-1.4	-1.1	-0.3	8.88E-16	0.4	-1.1	-0.6	-0.1	0.5	1	1	-0.4
1860	-0.3	-1.4	-0.8	0.3	0.3	-0.2	-0.8	-0.4	-0.3	-0.1	0.7	0.7	-0.4
1861	-0.2	-1.3	-0.7	0.5	0.4	0	-0.9	-0.4	-0.3	-0.1	0.5	0.6	-0.5
1862	0.1	-1.5	-0.8	-0.1	0.1	-0.4	-0.9	-0.1	-0.3	0.4	1.2	0.4	-0.4
1863	0	-1.5	-0.7	0.5	0.3	0.2	-0.9	-0.5	-0.4	-0.1	0.5	0.4	-0.4
1864	-0.1	-1.4	-1.6	-0.6	0	0.5	-1.1	-1	0.2	0.4	1.1	1	-0.7
1865	-0.2	-1.6	-1	-0.1	0.5	-0.5	-1	-0.7	0.2	0.5	1.2	1	-0.6
1866	-0.2	-1.6	-1	0	0.3	0.1	-1	-0.4	-0.1	0.4	1.1	1	-0.5
1867	0.2	-1.7	-0.5	0.5	0.2	0.2	-0.9	-0.5	-0.2	-0.2	0.7	0.6	-0.3
1868	0	-1.2	-0.8	0.3	0.1	0.1	-1.1	-0.7	0.2	-0.1	0.4	0.4	-0.1
1869	-0.3	-1.3	-1	0.4	0.4	-8.88E-16	-0.9	-0.5	-0.3	0	0.8	0.6	-0.5
1870	0.2	-1.4	-0.8	0.4	0.2	0.6	-1.2	-1.1	0.1	-0.1	0.3	1.2	-0.1
1871	0.1	-1.7	-0.5	0.6	0.3	0.1	-0.8	-0.4	-0.3	-0.1	0.4	0.8	-0.4
1872	-0.3	-1.3	-0.9	-0.1	0.4	0	-1	-1	-0.3	0.4	0.9	1.2	-0.5
1873	-0.1	-1.4	-0.7	0.1	0.1	-0.1	-0.8	-0.1	-0.2	-0.1	0.8	0.4	-0.3
1874	-0.2	-1.4	-0.6	0.3	0.2	0.2	-0.9	-0.4	-0.3	-0.1	0.6	0.5	-0.5
1875	0.1	-1.8	-1.1	-0.4	8.88E-16	0.1	-1.2	-0.6	-0.7	0.3	1.6	1.2	-0.6
1876	-8.88E-16	-1.5	-1.1	-0.4	0.1	-0.1	-0.9	-0.5	-0.2	0.7	1.3	1.9	-0.3
1877	-0.2	-1.4	-0.9	0	0.2	-0.3	-0.8	-0.2	-0.2	0.2	1.2	1	-0.4
1878	-0.1	-1.6	-0.8	0.1	0.1	-8.88E-16	-1.1	-0.4	-0.2	0.2	1	0.5	-0.3
1879	0	-1.4	-0.9	0.3	0.2	0.3	-0.8	-0.5	-0.3	8.88E-16	0.6	0.8	-0.3
1880	-0.1	-1.6	-1.1	0	0	-0.3	-1	0.1	-0.3	0.3	0.9	0.3	-0.4
1881	0.1	-1.6	-1.2	-0.2	0.4	-0.1	-0.7	-0.5	-0.3	0	1.1	0.6	-0.5
1882	-0.4	-1.3	-0.6	0.7	0.6	0.1	-1	-0.6	-0.2	-0.1	0.5	1	-0.7
1883	-0.1	-1.6	-0.9	0.4	0.3	0.2	-0.9	-0.5	-0.4	0	0.5	0.4	-0.4
1884	-0.3	-1.1	-1	-1	-0.2	-0.3	-0.9	-0.1	0.1	1.1	1	0.7	-0.4
1885	0	-1.4	-1.2	-0.1	-0.4	0	-1	0.3	-0.6	0.1	1.1	1.1	-0.3
1886	-0.1	-1.4	-0.9	-0.3	0	-0.1	-0.9	-0.3	-0.3	0.4	1.3	0.5	-0.3
1887	-8.88E-16	-1.4	-0.7	0.5	0.2	0.1	-0.7	-0.4	-0.3	-0.1	0.5	0.5	-0.3
1888	-0.1	-1.4	-1.6	-0.5	0	0	-1.2	-0.3	-0.1	0.9	1.2	1.3	-0.3
1889	0	-1.5	-1	-0.3	0.4	-0.1	-1	-0.3	-0.2	0.6	1	1.2	-0.3
1890	-0.2	-1.1	-0.6	0.8	0.3	0.2	-0.8	-1.2	-0.1	-0.3	0.4	0.1	-0.4
1891	-8.88E-16	-1.5	-0.6	0.8	0.4	0.1	-0.8	-1.2	-0.4	-0.2	0.6	0.2	-0.4
1892	-0.2	-1	-1.9	1.1	0	0	-1.1	-1.1	-0.1	0.5	0.6	0.8	-0.4
1893	-0.7	-1.4	-0.5	1	0	0.3	-0.2	-1.4	0	-0.4	0.1	0.1	-0.4
1894	-0.2	-1.6	-1.4	0.2	0.4	0	-0.9	-1	-0.2	-0.2	0.7	0.5	-0.1
1895	8.88E-16	-1.3	-0.7	0.1	-0.2	0	-0.8	-1	-0.2	0.5	0.3	0.3	-0.2
1896	-0.4	-1.2	-0.6	0.7	0.3	0.2	-0.8	-1.1	-0.4	0	0.2	0.4	-0.3
1897	0.1	-1.5	-0.6	0.6	0.1	0.3	-0.7	-1.3	-0.5	-0.1	0.6	-0.2	-0.4
1898	-0.2	-1.6	-1	0.8	0.5	0.2	-0.7	-1.6	-0.2	0	0.2	0.6	-0.5
1899	-0.5	-1.9	-1	0.6	0.5	0.2	-1	-0.9	-0.2	0.1	0.9	1.3	-0.6
1900	-0.1	-1.1	-0.5	0.6	0.3	0.1	-0.7	-1	-0.3	-0.2	0.6	0.5	-0.4
1901	-0.1	-1.2	-0.6	0.7	0.2	0.4	-0.5	-1.2	-0.2	-0.2	0.3	-0.1	-0.4
1902	-0.2	-1.3	-0.4	0.7	0.5	-0.2	-0.7	-1	-0.2	0	0.3	0.4	-0.4
1903	-0.4	-0.9	-0.3	0.6	0.1	0	-0.7	-1.1	-0.1	-0.2	0.3	0.6	-0.4
1904	0.3	-1.4	-1.2	0.6	0.1	0.6	-0.1	-1.7	-0.3	0.4	0.4	0.2	-0.4
1905	-0.3	-1.4	-0.9	0.4	0	0	-0.7	-0.8	0.1	0.1	0.6	1.2	-0.5
1906	-0.2	-1.2	-0.5	0.9	0.5	0	-0.8	-1.2	-0.3	-0.4	0.5	0.8	-0.3
1907	-0.1	-1.3	-0.7	0.8	0.3	0	-0.9	-1.1	-0.4	-0.2	0.4	0.3	-0.4
1908	-0.3	-1	-0.4	0.7	0.1	0.1	-0.7	-0.9	-0.2	-0.1	0.6	0.9	-0.5
1909	-0.1	-1.5	-0.9	0.8	0.2	0.5	-0.6	-1.2	-0.6	-0.1	0.4	0	-0.6
1910	-8.88E-16	-1.5	-0.7	0.6	0.2	0.4	-0.8	-1.1	-0.2	-0.3	0.5	0.7	-0.4
1911	-0.1	-1.4	-0.5	0.6	0.5	-8.88E-16	-0.9	-1.1	-0.4	-0.2	0.7	1.3	-0.7
1912	-0.3	-1.3	-0.6	0.6	0.3	0.2	-0.7	-1.2	-0.2	-0.1	0.3	1	-0.5
1913	-0.2	-1.6	-0.9	0.6	0.7	0.2	-0.7	-1.4	-0.3	8.88E-16	0.4	0.6	-0.4
1914	-0.2	-1.1	-0.6	0.7	0.2	0.2	-0.9	-1.1	-0.3	-0.3	0.4	0.3	-0.5
1915	-0.1	-1.2	-0.6	0.7	0.3	0.3	-0.9	-1.2	-0.2	-0.3	0.3	1.1	-0.5
1916	0.4	-2.2	-2.2	0.2	0	-0.6	-0.6	-0.1	0.5	0.8	0.7	1.4	-0.3
1917	-8.88E-16	-4.2	-3.8	-1.3	-0.5	-0.4	-0.8	-0.4	0.6	1.6	2.5	5	-0.3
1918	-0.2	-1.1	-0.6	0.7	0.3	0.1	-0.7	-1.1	-0.3	-0.2	0.3	0.2	-0.3
1919	-0.2	-1.2	-0.7	1	0	-0.3	-0.8	-0.9	-0.1	-0.3	0.3	0.7	-0.4
1920	-0.1	-1.3	-0.7	0.6	0.3	0.3	-0.7	-1.3	-0.2	-0.1	0.5	-0.1	-0.4
1921	-0.1	-1.1	-0.4	0.8	0.3	0.3	-0.8	-1	0	-0.3	0.4	0.3	-0.4
1922	-0.6	-1.9	-0.7	0.8	0.5	0.1	-0.6	-1.8	0.5	-0.3	0.2	0.3	-0.5
1923	-0.2	-1.1	-0.3	0.6	0.3	0.2	-0.8	-1.2	-0.3	-0.2	0.4	0.5	-0.4
1924	-0.4	-1.1	-0.4	0.8	0.2	0	-0.8	-0.9	-0.3	-0.2	0.5	0.9	-0.4
1925	-0.2	-1.3	-0.6	0.7	0.5	-0.2	-0.6	-0.9	-0.2	-0.2	0.3	0.5	-0.4
1926	-0.2	-1	-0.7	0.8	8.88E-16	0.6	-0.8	-1.1	-0.2	-0.2	0.5	-0.1	-0.2
1927	0.2	-2.7	-2.2	-0.3	0.1	1.3	0.5	-1.1	-0.3	0.4	1	2.3	-0.5
1928	0	-1.2	-0.6	0.8	0.2	0.2	-0.7	-1.1	-0.1	-0.2	0.3	-0.6	-0.5
1929	-0.1	-0.8	-8.88E-16	0.3	0.1	0.1	-1.3	-1.5	-0.4	0.2	0.2	0.3	-0.4
1930	-0.2	-1.2	-0.5	0.9	0.4	0.1	-0.9	-1.3	-0.2	-0.3	0.3	0.5	-0.5
1931	-0.1	-1.8	-0.8	0.8	0.7	0.3	-1	-1.7	-0.1	0	0.3	0.8	-0.6
1932	-0.3	-1.3	-0.5	0.8	0.2	0.3	-1	-1.2	-0.2	-0.1	0.4	0.8	-0.5
1933	0	-1.5	-0.8	0.5	-0.1	-0.1	-0.5	-0.7	-0.3	0.2	0.5	0.8	-0.4
1934	-0.1	-1.1	-0.5	0.7	0.1	0	-0.8	-0.8	-0.2	-0.1	0.5	0.7	-0.4
1935	-0.2	-1	-0.7	0.7	0.2	0.5	-0.7	-1.5	-0.2	-0.4	0.5	0.7	-0.5
1936	-0.4	-1.3	-0.2	0.8	0.4	0.2	-0.9	-1.2	-0.2	-0.3	0.4	2.4	-0.2
1937	-0.4	-2.7	-3.4	-1	-0.6	-0.1	-0.2	-0.8	0.3	1.5	3	3.7	0.7
1938	-0.1	-1.3	-0.6	0.6	0.2	0.2	-0.8	-1	-0.2	-0.3	0.5	0.5	-0.4
1939	-0.4	-1.2	-1.2	0.6	0.2	0.2	-1	-1.3	-0.1	0.1	0.7	2.1	-0.5
1940	-0.2	-1.1	-0.4	0.6	0.1	0.1	-0.6	-0.9	-0.2	-0.3	0.5	0.4	-0.4
1941	0.3	-1	-1	-0.1	0.6	0.4	-0.6	-1.1	0.1	0	0.3	-0.6	-0.5
1942	-0.1	-1.3	-0.3	0.4	0.2	0.3	-0.7	-1.2	0	-0.2	0.1	1	-0.4
1943	-0.1	-1.1	-0.4	0.6	0.3	0.1	-0.8	-1.1	-0.1	-0.1	-8.88E-16	0.5	-0.3
1944	-0.3	-1.2	-0.6	0.6	0.2	0.2	-0.8	-1	-0.3	-0.2	0.5	0.3	-0.4
1945	-0.1	-1.5	-0.7	0.5	0.3	-0.2	-0.7	-1	-0.3	8.88E-16	0.4	0.3	-0.4
1946	-0.1	-1.7	-1	0.3	0	0	-0.8	-1	-0.3	0.2	0.7	1.4	-0.4
1947	-0.2	-1	-1.1	1.2	0.1	0.2	-0.9	-1.1	-0.2	8.88E-16	0.5	1.2	-0.3
1948	-0.3	-1.3	-0.7	0.8	0.1	0.4	-0.8	-1.1	-0.3	-0.3	0.6	1	-0.5
1949	-0.1	-1.1	-0.4	0.6	0.5	0	-0.8	-1.1	-0.2	-0.2	0.1	0.2	-0.3
1950	-0.4	-1.9	-1.1	0.5	0.5	-0.1	-1	-1.2	-0.3	0.1	0.9	1.1	-0.4
1951	0	-1.5	-0.7	0.9	0	0.5	-0.8	-1.2	-0.2	-0.2	0.3	0	-0.4
1952	-0.3	-1.4	-0.5	0.7	0.2	0.3	-0.8	-1	-0.3	-0.2	0.5	0.7	-0.4
1953	-0.1	-1.1	-0.3	0.7	0.2	0.4	-1.3	-1.4	-0.4	-0.2	0.2	0.6	-0.3
1954	-0.2	-1.5	-0.5	0.6	0.3	-0.1	-0.8	-1	0	-0.3	0.4	0.5	-0.3
1955	-0.1	-1.1	-0.6	-0.1	8.88E-16	0.5	-0.3	-0.7	-0.5	-0.3	-8.88E-16	0.9	-0.5
1956	-0.1	-1	-0.7	0.8	0.2	0.3	-0.7	-1.1	-0.2	-0.2	0.4	0.2	-0.5
1957	-0.1	-0.9	-0.5	1	0.2	0.3	-0.8	-1.1	-0.1	-0.2	0.5	0.5	-0.5
1958	0.1	-2.6	-1.4	0.6	8.88E-16	-0.4	-0.5	-0.6	0	0.3	0.2	0.1	-0.2
1959	-0.3	-1.5	-1.1	0.9	0.1	8.88E-16	-0.9	-1.5	0.2	0.3	0.4	0.3	-0.4
1960	-0.3	-1.1	-1	0.6	0	0.3	-0.8	-1.1	-0.4	-0.2	0.3	0.8	-0.4
1961	0.3	-1.7	-0.5	0.5	0.8	0.2	-0.5	-1.1	0	8.88E-16	-8.88E-16	0.8	-0.5
1962	-0.4	-1.6	-0.6	0.6	-0.1	-0.1	-0.5	-1	-0.4	8.88E-16	0.5	1.6	-0.5
1963	-0.3	-1	-0.4	1.1	0.3	0.2	-0.9	-1.3	-0.2	-0.3	0.3	0.6	-0.5
1964	-0.2	-0.9	-0.6	0.8	0.2	0.3	-0.6	-0.9	-0.2	-0.3	0.6	1.1	-0.5
1965	0	-1.2	-0.7	0.4	0.3	0.3	-0.9	-0.9	-0.3	-0.1	0.3	0.8	-0.4
1966	-0.2	-1.5	-0.7	0.5	0.2	0.2	-0.7	-1.3	-0.2	-0.2	0.4	1.4	-0.3
1967	-0.2	-1.4	-0.7	0.8	0.3	0.5	-1.2	-1.5	-0.1	-0.3	0.3	1.1	-0.3
1968	0.3	-1.2	-0.9	0.2	0.1	-0.2	-0.8	-0.9	-0.1	-0.3	0.6	0.7	-0.5
1969	-0.2	-1.2	-0.6	0.7	0.2	0.2	-0.9	-1.1	-0.1	-0.2	0.3	0.8	-0.5
1970	-0.2	-1.5	-1	0.8	0.6	0.2	-1	-1.5	-0.3	-0.2	0.6	1	-0.4
1971	-0.1	-1.2	-0.6	0.5	0.2	0.4	-0.7	-1.3	-0.2	-0.1	0.7	0.5	-0.4
1972	-0.1	-1.6	-0.7	0.9	0.2	0.2	-1.2	-1.5	-0.3	-0.1	0.1	1.1	-0.5
1973	-0.2	-1.2	-0.5	0.7	0.2	0.2	-0.8	-1	-0.3	-0.2	0.4	0.6	-0.4
1974	-0.3	-1	-1	0.8	0.2	0.2	-0.9	-0.9	0	8.88E-16	0.4	0.7	-0.4
1975	-0.3	-1.2	-0.7	0.5	0.2	0.3	-0.8	-1.2	-0.2	-0.1	0.3	0.4	-0.4
1976	-0.3	-2.2	-2	-0.9	-0.4	-0.3	-0.7	-0.3	0.2	0.4	1	2.5	-0.1
1977	-0.2	-1.3	-1	0.6	0	0.2	-0.8	-0.9	-0.2	-0.1	0.7	0.5	-0.5
1978	-0.3	-1.8	-1.5	-0.2	-0.6	-0.3	-0.2	-0.8	0	0.3	1.6	4.9	-0.2
1979	-0.1	-1	-0.5	0.6	0.3	0.1	-0.7	-1.1	-0.3	-0.2	0.4	0.3	-0.3
1980	-0.1	-1.3	-0.6	0.8	0.5	0.2	-0.9	-1.2	-0.2	-0.2	0.2	1	-0.3
1981	-0.2	-1	-0.4	0.8	0.2	0.1	-0.8	-0.9	-0.2	-0.1	0.4	0.3	-0.4
1982	-0.4	-1.2	-0.7	0.9	0.6	0.4	-1	-1.2	-0.2	-0.2	0.3	0.9	-0.2
1983	-0.2	-1.6	-0.8	0.6	0.2	-0.1	-0.5	-1.1	-0.2	0.1	0.6	2.6	-8.88E-16
1984	-0.2	-0.7	-0.9	0.7	0	0.5	-1	-1.2	-0.1	-0.1	0.6	0.2	-0.5
1985	-0.2	-1.1	-0.5	0.7	0.2	0.3	-0.6	-1.1	-0.1	-0.2	0.3	0.5	-0.5
1986	-0.1	-1.1	-0.8	0.7	0.2	0.1	-0.8	-1.2	-0.3	-0.3	0.4	0.2	-0.4
1987	-0.2	-1.2	-0.1	0.8	0.6	-8.88E-16	-0.9	-1.8	-0.3	-0.2	-8.88E-16	1	-0.1
1988	-0.3	-1	-0.6	0.6	0.4	0	-0.8	-1	-0.2	-0.2	0.6	0.7	-0.4
1989	-0.3	-1.6	-0.9	0.5	0.3	0.1	-1	-1.1	-0.3	0	0.7	0.6	-0.3
1990	0.4	-1.1	-0.1	-0.2	0.4	-1	-0.3	-0.5	-0.2	1	0.8	0.1	0.5
1991	-0.4	-0.9	-0.4	-0.3	0.8	-0.2	-0.7	-0.9	-0.2	0.1	1.3	1.2	-0.1
1992	-0.4	-0.3	-0.9	-1.5	1.4	-1.8	-1.2	-0.9	-0.1	1.5	0.5	1.4	-0.4
1993	-0.5	-0.5	-0.3	0.1	1	-0.7	-1.5	-0.2	-0.2	0.1	0.7	3.3	-0.1
1994	0.1	-0.9	-0.4	-0.5	0.7	-0.7	-0.7	-0.7	0	0.5	0.8	1.6	0.7
1995	-0.5	-1.1	-6.66E-16	2.22E-16	0.6	-0.5	-0.5	-0.5	-0.3	0.2	1.1	0.1	-4.44E-16
1996	-0.2	-0.6	-0.3	-0.2	0.3	-0.6	-0.4	-0.3	-0.1	0.7	0.6	0.7	-4.44E-16
1997	-0.1	-1.1	-0.2	-0.4	0.6	-0.5	-0.6	-0.4	-0.1	0.5	1.1	0.3	0
1998	-0.2	-1.1	-0.3	0	0.9	-0.7	-0.6	-0.5	0.1	-0.2	1.1	0.4	-0.5
1999	-0.2	-1.2	-0.2	-0.8	0.8	-0.7	-0.6	-0.3	-0.2	0.8	1.4	0.1	0.3
2000	-0.5	-1.1	-0.2	0.2	0.3	-0.3	-0.6	-0.2	-0.1	0.2	1.2	-0.4	-0.3
2001	-0.4	-0.5	-0.4	-0.5	0.5	-0.5	-0.7	-0.1	0.2	0.1	1.6	-1.7	-0.1
2002	-0.1	-0.9	-0.2	0.1	0.4	-0.4	-0.7	-0.3	-0.1	0.2	0.8	0.4	-0.1
2003	-0.1	-0.6	-1.1	-2.2	0.8	-1.4	-0.7	-0.8	-0.3	0.6	2	1.9	0.1
2004	-0.3	-0.4	-2.6	-1.7	0.8	-0.6	-0.9	-0.7	-0.1	1.8	2.8	-0.1	0.2
2005	-0.4	-0.7	-0.2	-1.1	0.6	-0.5	-0.8	-0.2	-0.4	0.8	1.3	0.2	0.7
2006	-0.1	-0.6	-0.7	4.44E-16	0.2	-0.1	-0.8	-0.1	0	0.2	0.8	0.3	-0.4
2007	-0.2	-0.9	-0.4	0	1.1	-0.8	-0.8	-0.6	-0.2	0.1	0.9	0.4	-0.2
2008	-0.3	-0.7	-0.3	-0.7	0.4	-0.2	-0.7	-0.3	-0.5	1.2	2.4	-1	-0.3
2009	-0.5	-0.6	-0.4	4.44E-16	0.2	-0.4	-0.1	-0.4	-0.3	0.5	1.3	0	0
2010	0.3	-1.5	0.1	-0.1	0.8	-0.7	-0.4	-0.8	-0.1	-0.1	1.2	-0.4	0.3
2011	-0.4	-1.3	-0.9	-0.4	0.6	-0.3	-0.8	-1.1	-0.2	0.7	2.7	-0.2	0.3
2012	-4.44E-16	-1	-0.3	-0.4	0.6	-0.4	-0.7	-0.5	-0.2	0.4	1.4	0.5	0.2
2013	0.4	-0.9	-0.4	-1	0.5	-0.5	-0.9	-0.3	0	0.9	1.4	0.3	0.2
2014	0	-0.4	-1.8	-2	1.5	-1.4	-0.5	-0.8	-0.2	0.9	1.5	2.1	0.7
2015	-0.3	-0.7	-0.3	-0.4	0.5	-0.5	-0.3	-0.3	-0.2	0.3	1.7	0.7	0.1
2016	-0.3	-0.6	-0.2	0.1	0.4	-0.6	-0.7	-0.3	-0.1	4.44E-16	0.8	0.3	-0.1
2017	0.2	-1.1	-1.2	-0.8	0.5	-0.7	-0.3	-1	-0.1	1	1.2	1.4	0.3
2018	-0.4	-1.6	-1	-0.4	0.8	-0.2	-0.5	-1	-0.1	1.4	1.3	1	-0.2
2019	-0.4	-1.2	-0.8	-0.3	0.5	-0.3	-0.6	-0.5	-0.2	0.6	1.3	0.5	-0.1
2020	-0.3	-0.9	-0.1	0.1	0.4	-0.4	-0.5	-0.3	-0.2	0.1	0.8	-0.2	-0.1
2021	0	-0.8	-1.1	-0.2	0.4	-0.8	-0.7	-0.5	-0.3	0.1	1.6	2	-0.1
2022	0.1	-1.2	-1	-1	1	-0.2	-1.2	-1.1	-0.1	0.9	1	2.6	-0.7
2023	-0.1	-1.1	-1.1	-1.4	1	-0.2	-0.7	-1.7	0	0.9	1.7	0.8	0.1
2024	-0.1	-0.7	-1.5	-1.3	0.7	-0.7	-0.6	-0.7	-0.2	0.6	2	0.9	0.4
2025	0.3	-0.9	-0.4	-0.6	0.3	-0.8	-0.6	-0.6	0	0.8	1.1	0.6	0.1
2026	-0.1	-0.6	-0.5	-0.4	0.7	-0.7	-0.7	-0.4	-0.1	0.3	0.8	0.8	0.1
2027	-0.4	-0.7	0.7	0.9	0	-1.1	-1.1	-0.7	0	-0.2	0.9	0.9	0.7
2028	-0.3	-0.8	-0.6	-0.2	1.1	-1.1	-0.5	-0.7	-0.1	0.4	1	0.4	-0.2
2029	-0.8	-0.3	-2.4	-1.9	7.2	-1	-2.5	-6.5	0	1.6	1.8	1	0.6
2030	0	-0.9	-0.7	4.44E-16	0.4	-0.5	-0.7	-0.2	-0.1	0.2	1	4.44E-16	-4.44E-16
2031	0.5	0.1	-1.4	-3	1	-1.4	-0.5	-1.4	0.1	2.3	1.7	1.8	0.5
2032	-0.2	-0.6	-0.5	1.1	1.6	-1.1	-0.5	-1.5	-0.6	0.8	0.4	-0.2	-0.2
2033	-0.3	-0.8	-6.66E-16	2.22E-16	0.4	-2.22E-16	-0.7	-0.3	-0.1	4.44E-16	0.8	0.7	0.2
2034	-0.1	-1	0.1	0	0.4	-0.5	-0.5	-0.3	-0.1	0.2	0.9	2.22E-16	0.2
2035	-0.1	-1.5	0.2	-0.2	0.3	-2.22E-16	-0.6	-0.3	0	0.2	0.9	1.3	-0.8
2036	-0.3	-0.9	-0.4	-0.2	0.8	-0.7	-0.5	-0.5	-0.3	0.4	1.1	0.9	-0.1
2037	0.1	-0.8	-0.8	-1	1	-0.3	-0.9	0	-0.5	1	1.4	-0.5	0.3
2038	-0.4	-1	-0.5	-0.1	1.1	-0.1	-0.9	-0.9	-0.1	0.4	1.2	0.2	-0.3
2039	-0.3	-0.5	-0.9	-0.7	1.4	-0.6	-0.5	-1.7	-0.1	0.8	1.3	0.3	-0.1
2040	-0.2	-1	-0.2	-0.2	0.5	-0.5	-0.7	-0.3	-0.2	0.3	1	0.5	0.2
2041	0	-0.1	-1.2	-1.8	0.7	-1.2	-1	-0.4	-0.3	0.4	1.7	1.6	0.6
2042	-0.2	-0.9	-7.77E-16	0.1	0.4	-0.4	-0.6	-0.2	-0.1	0.1	0.8	0.3	0.1
2043	-1.3	-2.5	-2.3	-0.2	1	-0.1	-1.3	-1.2	-0.2	0.2	1.3	3.7	-1.5
2044	-0.7	-1.6	-1	0.2	0.7	0.3	-1.4	-0.6	-0.3	-0.1	0.6	1	-0.9
2045	-0.5	-1.7	-1.3	-0.1	0.6	0	-1	-0.7	-0.2	0.2	0.7	1.5	-0.8
2046	-1.1	-1.7	-1.7	0	0.6	0	-1	-0.8	-0.2	0	1.1	1.5	-0.9
2047	-0.6	-1.5	-1.4	0.2	1.4	0.1	-1.4	-1	-0.7	0.3	0.4	1.7	-0.9
2048	-0.3	-1.5	-0.6	0.3	0.6	0	-1	-0.5	-0.2	4.44E-16	0.5	1.1	-0.8
2049	-0.1	-2.1	-1.6	0.3	8.88E-16	0.2	-1	-0.7	-0.3	-0.1	1	1.6	-1
2050	-0.8	-1.6	-1.6	0.1	0.5	-0.2	-1	-0.8	0.3	0.2	0.8	1.8	-1
2051	-0.4	-1.4	-0.9	0.4	0.7	-0.1	-1.2	-0.6	-0.2	-0.1	0.3	1.3	-0.9
2052	-0.7	-1.4	-1.6	0.3	0.5	-0.2	-1.3	-0.4	-0.2	-0.1	0.9	1.3	-0.7
2053	-0.4	-1.4	-0.8	0.4	0.6	0.5	-1.4	-0.8	-0.2	-0.1	0.6	1.1	-0.9
2054	-0.6	-1.5	-0.9	0.3	0.7	0.5	-1.4	-0.7	-0.2	-0.1	0.5	1.3	-0.9
2055	-0.4	-1.5	-1.2	0.3	0.6	0	-1.2	-0.6	-0.2	-0.1	0.5	1.3	-0.9
2056	-0.9	-1.6	-1.2	0	0.7	0.2	-1.2	-1	-0.3	-0.1	0.6	1.5	-1.1
2057	-0.6	-1.6	-1.3	0.3	0.6	0.1	-1	-0.9	-0.4	8.88E-16	0.7	1.4	-0.8
2058	-1.1	-1.5	-1.3	-0.2	0.9	0.2	-1.5	-1	-0.4	8.88E-16	0.6	1.5	-0.8
2059	-0.6	-1.7	-1.3	0.3	0.7	0.3	-1.6	-0.8	0.6	-0.9	0.7	1.3	-0.6
2060	0.1	-1.7	-0.8	0.7	0.7	-8.88E-16	-1.3	-0.7	-0.4	0	0.3	0.6	0.2
2061	-0.5	-1.8	-1.2	0.1	0.6	0	-1.1	-0.6	-0.3	0	0.8	1.3	-0.9
